user_id,item_id
5317,3215 3473 159 2979 2468 3238 2603 1328 2993 563
5318,2564 1551 146 1811 1303 3358 37 1831 3501 1454
5319,2570 1039 534 1560 1436 1186 2088 169 175 945
5320,0 1937 146 1814 1816 922 2350 1583 3528 201
5321,644 1543 1803 1548 928 3377 1590 310 950 1207
5322,1548 1044 928 2210 802 1956 1831 680 2603 1067
5323,1928 1551 530 534 2602 44 3501 2862 175 1590
5324,2564 1030 650 1548 1551 146 928 2342 3501 1454
5325,650 524 146 3349 1052 1315 3111 3371 1456 1337
5326,534 1436 1057 169 175 945 1073 1205 3142 3022
5327,772 1543 146 3349 1560 2862 2500 3013 1223 3272
5328,2314 3473 1044 2331 3358 543 2210 2342 1831 680
5329,2054 406 534 1436 44 175 945 1073 1337 3013
5330,2564 2054 1030 146 3358 36 2603 1454 944 2630
5331,3349 2210 2338 36 293 1831 680 2350 2993 563
5332,1668 2054 3349 1560 802 2980 2350 1583 52 183
5333,1543 2314 146 530 22 1316 44 2862 175 1223
5334,640 146 1304 2297 1831 3116 942 201 3022 463
5335,2564 1030 1928 1548 1551 146 1811 22 409 928
5336,132 772 1030 401 146 152 1304 169 2732 942
5337,1044 3358 2210 2342 680 1067 2732 2993 563 1078
5338,3 1543 2314 19 275 158 415 1316 420 41
5339,512 1030 146 1560 1304 2342 942 1456 1337 201
5340,1930 401 530 2466 1315 44 175 945 3153 3537
5341,2956 530 1811 534 2327 2732 44 175 945 1205
5342,1030 1543 146 1303 1316 944 1223 1354 3663 3153
5343,1039 1296 530 1045 922 1057 2732 44 1583 175
5344,640 3463 2956 1548 1551 2968 928 1956 3371 3501
5345,1039 1551 3349 1303 2968 3358 1316 3371 2732 3501
5346,132 1039 1551 146 2067 3349 2968 409 3227 2335
5347,3203 1808 1811 1428 3349 1279 2470 166 52 1078
5348,640 2331 1568 2342 680 1067 2993 1078 1861 198
5349,1 2 4 9 14 18 2709 25 169 47
5350,135 1039 1296 406 534 2732 44 2862 175 945
5351,131 140 1807 1560 153 32 1279 2862 314 3131
5352,779 1039 534 153 1436 1316 44 175 2352 945
5353,398 16 1044 2210 2342 680 2603 2732 1067 1583
5354,1044 2328 3358 2210 2342 680 1067 1454 2993 563
5355,2210 2980 36 1030 584 3529 680 2603 1067 1640
5356,640 1287 1303 1304 3358 801 1454 942 1216 1858
5357,402 530 1300 534 160 2732 44 175 945 1073
5358,1546 146 3358 2468 36 3501 1454 2745 3529 457
5359,513 2570 146 1304 1057 1960 169 44 942 175
5360,2564 1548 1551 1303 3358 928 3501 1454 1583 944
5361,640 1410 524 528 1300 3349 936 3371 3000 3262
5362,640 1792 2564 1287 2827 1548 1420 1560 928 1831
5363,1546 1808 530 534 1184 3105 44 1583 175 945
5364,2688 2564 2692 2314 1548 1039 1551 3358 928 2732
5365,256 132 261 266 145 21 2457 37 1193 1592
5366,772 2570 3473 534 1436 1439 44 2606 175 945
5367,2947 2564 1030 1548 146 928 944 2617 3390 3272
5368,1546 16 3473 1044 3349 3358 1956 2342 680 2603
5369,1030 146 36 2086 3371 1855 2502 3272 201 3406
5370,512 2956 1551 146 3349 2327 3358 942 1454 201
5371,512 1543 3213 2960 2833 146 530 37 169 44
5372,1030 1044 3349 2210 680 1067 1454 2993 563 1211
5373,640 397 16 283 36 2993 1211 2366 198 206
5374,512 2688 1536 2176 1289 523 1039 1298 2069 1563
5375,1030 146 1316 1583 2617 1475 2500 3013 1223 3529
5376,16 1044 3349 3358 2342 680 1067 2732 2993 1078
5377,640 2968 2331 3358 2210 2603 2993 52 1471 2626
5378,2688 2054 524 1811 3349 2327 2980 2297 3371 1583
5379,2564 1030 10 146 152 1186 1614 3663 2903 983
5380,1030 146 3349 1303 3358 928 2980 3371 1583 1078
5381,96 2468 2757 1510 680 1640 1067 1868 463 1617
5382,772 904 1551 1809 148 2967 1303 1568 1956 293
5383,1033 524 1293 1937 3349 1023 936 3371 175 817
5384,1543 534 1560 25 1315 1316 44 2862 175 945
5385,512 1030 527 146 1560 3365 2342 3371 52 2370
5386,1030 1551 3473 3474 146 1560 3358 2862 463 3663
5387,1030 1548 1551 146 1811 3358 3371 2732 2862 2488
5388,1032 530 534 1315 2342 44 175 945 1073 1205
5389,146 3349 1304 3358 2210 1831 1960 942 1078 3529
5390,2564 1030 146 3358 928 1186 573 3653 1223 3663
5391,1 2 1668 4 3334 1543 6 9 14 18
5392,1551 2067 1044 2331 3358 36 680 1067 2993 563
5393,644 1030 1928 1548 2960 146 928 3365 310 950
5394,779 146 2067 1811 1045 3349 2862 52 1078 1855
5395,1551 3349 1304 1560 3358 2858 1454 1583 942 573
5396,1030 523 2830 146 3349 36 2980 2500 2248 1487
5397,2314 398 1044 3349 2210 2468 680 3371 2993 52
5398,1296 530 534 1439 44 2862 3247 175 945 1073
5399,640 772 1287 1420 1551 1809 785 1303 1560 3358
5400,1030 1543 1548 1039 1551 146 928 2606 2862 3529
5401,1032 1422 3600 1044 3358 1315 2980 680 1067 2993
5402,640 1248 2980 2630 1831 584 169 680 1067 2342
5403,1030 1543 146 3350 1304 2331 1316 2603 942 1211
5404,1543 1811 534 2327 796 1436 1057 1316 44 175
5405,1551 146 1044 3358 160 928 3501 1454 1583 1848
5406,96 1984 2625 2468 3172 2297 2342 584 1640 2993
5407,132 1030 146 2067 1571 36 2470 169 942 1583
5408,530 534 1560 1186 36 1831 2732 44 175 945
5409,1543 530 1436 1315 2862 175 945 1073 1720 1858
5410,1425 1300 3349 2708 791 2210 3107 1215 1480 2761
5411,1 2 4 6 1543 9 14 18 406 25
5412,1044 3349 2338 680 553 1067 2862 1583 2993 563
5413,3463 1548 1678 1551 1681 146 928 36 3501 942
5414,640 1543 146 928 942 2606 201 3022 463 1102
5415,1548 146 3358 928 1315 1960 2603 3371 1211 584
5416,1030 650 2574 146 1315 43 3371 3119 438 573
5417,640 528 148 2967 1303 160 3000 2366 1858 1223
5418,2817 1030 1548 1551 146 2603 2862 944 3663 2903
5419,2688 1030 523 146 28 2466 426 829 3409 3153
5420,2564 772 132 1030 1039 146 1303 3358 928 3371
5421,774 1427 1044 1913 3358 543 680 169 1067 2732
5422,1668 530 534 409 1315 44 175 945 1073 3013
5423,1030 2833 146 1811 530 790 2327 44 175 2370
5424,1248 353 1186 1956 2468 2980 198 584 1773 3022
5425,774 1545 3600 1427 3358 2345 1454 1583 1459 1337
5426,1030 1551 146 1045 3349 2331 2988 2606 942 1454
5427,2564 2054 1030 2314 146 2328 2350 52 1337 1850
5428,1296 530 1811 534 2466 37 2470 2732 175 945
5429,2564 1030 1039 1551 146 1560 3613 2502 1223 3663
5430,1548 1551 3358 928 2862 1454 1583 2993 944 573
5431,512 1030 1551 146 3349 1304 3358 3371 2732 2502
5432,1296 790 3350 1436 1831 1706 44 175 945 1205
5433,0 1039 1551 2968 2210 36 680 3371 944 2993
5434,1408 3338 3594 1933 2961 2070 2474 44 3000 184
5435,530 3350 534 1560 1184 1830 3367 44 942 175
5436,1030 1543 146 1304 1315 1316 37 2862 942 3013
5437,135 2828 1039 1296 530 22 534 1560 169 44
5438,3473 530 534 2603 44 175 945 1073 2384 2258
5439,1543 1928 138 1548 146 1811 928 3501 2617 1731
5440,1543 530 1811 406 534 3225 36 44 1583 175
5441,132 2960 1808 146 1304 44 942 951 2745 2626
5442,2564 1030 1039 146 1304 2862 1583 3656 201 457
5443,1296 534 1178 36 44 175 945 1073 3272 3022
5444,2186 1044 1303 2968 3358 2980 1956 680 1067 1454
5445,3463 1551 785 2194 1044 2338 2342 680 2602 1067
5446,2688 1030 146 1304 1315 36 1831 2500 201 3663
5447,1543 1296 530 20 1316 166 44 945 1073 1205
5448,2688 1030 652 146 1304 942 1079 1732 201 3663
5449,1668 1548 1551 271 3358 928 3371 3501 1454 3256
5450,1287 2185 2827 1420 2574 2205 928 2849 810 1454
5451,1030 1039 1296 146 1428 1045 922 3646 2502 201
5452,1216 868 104 2472 1096 3371 465 1937 1300 3349
5453,1030 1543 146 2973 2086 942 707 3142 1223 3272
5454,640 512 1030 146 1811 3349 1560 3371 2862 584
5455,131 140 2327 153 922 32 322 323 325 2502
5456,1543 138 530 534 1316 2088 44 2862 175 945
5457,1551 530 534 1560 44 175 945 3256 1337 1470
5458,1030 1543 146 1045 36 44 942 1211 573 1223
5459,1536 3594 3340 2063 1808 2968 3227 2587 2732 2350
5460,1030 146 3238 942 1475 2757 3272 3529 201 3153
5461,2564 1937 146 36 169 3371 942 1840 52 3002
5462,640 2817 904 1039 148 1303 2980 1831 2862 1583
5463,1039 1551 146 796 2980 2603 3013 2502 2501 457
5464,2564 1030 2186 3474 146 1950 1316 3238 166 201
5465,1030 3600 146 3358 1831 1454 1337 1086 3529 3663
5466,1039 146 1568 1186 1316 2297 2350 2993 2626 3013
5467,1030 1545 1801 146 293 810 3371 1583 570 2363
5468,1543 528 3349 1303 1913 3358 1831 3371 2603 43
5469,1030 398 1039 1044 3358 3238 1831 1960 680 1067
5470,640 2564 2692 1551 1303 2968 3358 36 1831 3501
5471,1030 1044 3358 2210 2980 2342 680 1067 2993 563
5472,3350 534 3367 44 2862 175 176 945 1073 1205
5473,1548 1551 1811 1560 2968 928 2342 680 3501 2862
5474,2564 1811 1044 3358 1316 2342 1831 680 1067 2993
5475,16 1169 1044 2331 293 1831 680 2603 1067 1454
5476,1956 2630 1223 584 457 1510 2603 3435 1454 1583
5477,131 140 153 32 2980 37 1840 314 322 323
5478,2054 1551 530 2067 534 169 44 3501 175 945
5479,3456 132 1030 146 31 1952 44 2862 1583 1223
5480,2828 530 2710 534 796 44 2862 175 945 1073
5481,1030 146 1057 1316 44 2606 942 3000 69 201
5482,1543 528 3600 530 1811 534 36 44 2862 175
5483,1548 1551 528 3358 928 1315 3365 3371 3501 183
5484,512 3205 774 1551 1427 3358 3501 1454 1583 2484
5485,398 785 1809 1044 3358 2847 293 3238 2342 680
5486,2956 146 3350 1316 175 945 2617 188 69 3529
5487,1800 1296 1045 790 1315 169 44 2862 175 1840
5488,640 771 146 3371 2732 942 1711 176 1454 1211
5489,131 132 2956 140 32 1315 2470 314 322 323
5490,512 1548 1551 1937 2067 3476 1303 3358 928 1316
5491,2054 530 3350 790 2840 1560 534 1315 44 175
5492,640 530 1300 534 160 2980 44 175 945 1073
5493,2054 3594 1808 2587 1437 809 1961 59 1084 3269
5494,3349 2199 2468 293 2350 1454 1211 2237 2626 2250
5495,640 2054 1030 1808 146 3349 2210 2980 1583 52
5496,772 1551 146 3349 2603 3501 707 3272 2510 3663
5497,1030 1039 401 146 1946 36 44 175 1205 201
5498,1030 1543 1548 1551 2960 146 3350 1303 928 1316
5499,146 1315 2862 2611 1079 1337 1852 829 3142 3529
5500,3597 1296 530 37 3116 44 945 1073 947 1205
5501,353 3046 198 3048 1067 206 463 3408 2129 2993
5502,2956 3215 1937 1044 3358 2342 1831 680 1067 2993
5503,512 640 0 2194 3349 2968 1692 2338 2210 2468
5504,1551 146 1315 1699 293 44 3501 188 3133 1223
5505,1030 146 3349 1560 3358 2630 1223 3022 463 3663
5506,1548 1551 2840 928 680 3501 1454 1583 2993 3390
5507,1039 1044 3358 680 1067 1454 2993 563 2626 2757
5508,1030 779 1551 401 146 1186 421 3501 2609 3013
5509,1030 1548 1039 146 928 36 2602 3272 3663 208
5510,1545 1039 1551 1044 1560 3358 802 2342 680 810
5511,2944 641 2950 395 2091 1715 3125 187 3653 3406
5512,1408 1030 2828 1933 146 922 36 2862 2745 1223
5513,649 2578 3349 1054 543 1831 2732 1215 2626 3578
5514,1030 1543 2574 146 1304 1560 1315 2297 2342 1831
5515,1410 2961 917 3227 2587 1437 1186 421 936 1069
5516,3205 1030 650 146 3371 183 1475 201 3663 467
5517,1030 1039 1551 3473 146 2968 2210 36 1067 1454
5518,2314 1039 146 3238 3371 2350 52 2617 2370 3272
5519,1030 1543 1546 1548 1551 1681 1809 146 289 3371
5520,1030 3600 146 3371 942 573 3133 2370 1475 201
5521,772 1543 279 796 1186 36 1316 426 2862 568
5522,1030 1928 779 1548 146 796 928 2862 573 1997
5523,1920 2468 1510 1831 1640 2342 2314 1067 1007 1583
5524,1030 1039 1551 146 1303 1560 3358 2210 293 1831
5525,1408 2054 1933 2960 1045 2581 37 933 2853 201
5526,1030 1037 146 1304 3101 802 2345 2862 942 2363
5527,1551 146 3349 2968 2076 1454 2993 818 2626 3013
5528,1030 3473 146 147 1316 3501 1583 1078 2614 1216
5529,1551 146 1304 942 1583 2224 3272 3529 201 463
5530,1044 3349 283 2980 680 2602 2603 1067 2993 563
5531,1030 146 2581 3349 796 1186 937 1454 2114 1223
5532,1551 146 3358 928 3501 184 569 573 3269 2757
5533,512 1668 527 1044 1303 3358 1315 680 2603 1067
5534,1551 1681 146 1811 2327 1560 3358 1186 3501 1454
5535,132 1551 146 3371 1086 2626 3013 3663 2646 2903
5536,1568 3161 2210 2980 2342 615 680 1640 1067 1039
5537,530 534 1057 44 175 945 1720 3131 3142 1102
5538,2564 649 2956 146 3349 1304 3358 543 1186 942
5539,640 2054 1800 1296 530 534 1560 1439 945 1205
5540,772 1030 1039 1551 1303 3358 543 928 1186 1960
5541,1030 779 1551 146 28 2466 2862 2352 2384 983
5542,1030 3335 146 1044 3358 2980 3371 1216 3663 2387
5543,2688 2564 1030 2828 1551 146 928 1316 3013 2630
5544,530 534 1439 44 175 945 2745 1859 3013 472
5545,1678 146 2968 1315 1699 3238 3371 3116 2350 1337
5546,524 1548 527 928 3371 1337 186 1984 2370 457
5547,1030 1551 528 146 3349 3358 1583 2993 584 3656
5548,3473 1044 2968 3358 2980 2342 680 1067 2993 563
5549,1548 3358 928 1316 36 169 3501 1454 1583 452
5550,640 2574 3349 2968 409 3358 2980 2297 2342 3371
5551,1296 530 534 1315 2732 44 175 945 1073 3638
5552,2817 2564 1543 2956 146 2968 3371 2732 2350 3405
5553,528 1300 3349 1304 1830 2345 3371 942 1583 52
5554,1543 1548 1420 1039 1551 928 1186 36 3501 1454
5555,2054 1678 534 44 175 945 1073 1205 2376 1615
5556,640 0 2210 2980 1510 1831 169 1471 2732 2510
5557,1413 395 1551 3358 799 680 2091 2993 563 2230
5558,129 772 1543 267 1186 2862 176 434 62 580
5559,1030 1551 146 2076 1315 1316 44 2862 2757 463
5560,1548 1551 146 1811 3358 928 293 3501 707 3013
5561,784 530 534 2603 44 175 945 1073 69 3402
5562,135 2956 1296 3474 44 175 945 1073 1205 1341
5563,1543 2314 146 1811 1304 1316 1831 942 1583 2617
5564,1165 530 534 1560 44 2991 175 945 1073 3253
5565,3331 3594 1808 3227 2335 1186 1059 1449 1583 177
5566,1030 1548 2706 146 1814 2847 3365 944 1587 3013
5567,3340 2961 1298 2069 663 3609 1563 3227 1309 3366
5568,132 1030 779 2828 146 1045 2853 3013 3653 3663
5569,1030 1809 146 1304 1960 2602 942 52 2745 3529
5570,2817 1030 649 146 3349 798 3358 43 2222 2493
5571,640 1030 1545 1035 1548 2967 411 673 2210 293
5572,1801 524 911 1425 169 43 1583 2097 3388 1216
5573,1408 0 1543 1933 1039 3227 1315 2297 44 2862
5574,6 136 1039 401 534 36 44 175 945 1073
5575,1811 3349 1304 3358 1057 2980 1831 2732 942 1583
5576,646 146 2328 1560 1186 2342 2602 2350 3002 2510
5577,640 2564 1044 1560 3358 2980 293 2342 1831 680
5578,3456 2817 779 1804 1551 31 1186 1830 169 44
5579,3082 1039 2067 3349 2968 1053 3358 1316 2980 2857
5580,2564 523 534 153 1436 36 1316 169 44 175
5581,530 2068 534 1560 44 175 945 1073 1337 2110
5582,2437 1543 1033 3474 1811 146 3349 942 188 3013
5583,132 2054 1678 534 1057 1315 166 2470 3116 44
5584,640 519 1548 1172 3358 1831 2603 1454 944 2993
5585,2564 1030 2314 146 1304 2732 2862 1583 942 3013
5586,640 1030 519 1172 1303 163 36 1956 2468 3501
5587,2054 3597 530 534 1315 1193 44 175 1840 52
5588,640 1030 2570 1551 2857 2732 3501 52 1211 3269
5589,640 2054 1543 530 534 2327 1316 1831 169 44
5590,1543 138 530 534 36 2862 175 945 1073 1205
5591,2626 2210 584 680 1067 1454 463 944 1583 2129
5592,2564 1030 2314 146 1811 3349 3358 2297 2732 2862
5593,1668 1669 1783 530 534 1560 1052 2342 44 175
5594,3456 2817 132 1030 779 1548 1551 146 1952 928
5595,640 2054 1783 3600 534 2345 44 2862 175 945
5596,1408 132 1030 1933 146 1316 1223 3659 3663 3409
5597,640 1044 2331 3358 2468 680 169 2603 1067 1454
5598,2688 1551 146 3349 2968 3358 1186 3501 2862 183
5599,650 1681 3474 146 3349 1304 166 3371 942 52
5600,1376 2338 2757 2342 2664 3529 680 1067 1640 1583
5601,1044 3349 2331 3358 1960 680 1454 2993 563 2630
5602,772 136 904 1804 148 1303 1177 36 3493 169
5603,515 3332 397 398 3215 283 2210 680 2993 563
5604,2311 1801 650 1422 1551 528 1937 146 3349 3358
5605,2688 3202 772 1030 2956 146 2215 3371 1083 3269
5606,1030 527 146 3349 1560 1315 2980 1456 2484 1337
5607,2688 1546 3473 3349 2968 2468 680 2602 3371 2993
5608,1928 138 1296 534 44 175 945 1073 3013 1223
5609,2054 530 1811 534 1304 1315 37 44 175 1840
5610,398 1044 3349 2968 1560 283 680 169 1067 2993
5611,136 1551 35 1830 2603 3501 1454 2993 52 184
5612,1030 146 1057 2086 1831 169 44 942 1590 3272
5613,1039 1044 3349 1304 3358 293 1960 680 1067 1454
5614,2568 1928 138 1548 1551 409 928 1316 3501 69
5615,3456 132 1030 146 22 44 2477 1583 175 1354
5616,2054 1543 1030 146 1304 2210 36 3371 1583 1475
5617,132 1030 146 928 1316 1583 310 3013 3529 3663
5618,1044 3358 36 1831 680 1067 2993 563 2745 1211
5619,774 1551 1427 1303 3358 1315 1454 1337 573 457
5620,1030 146 2327 1304 1186 942 1583 201 1354 3022
5621,3465 12 1296 530 1811 1428 1436 166 1193 44
5622,523 1551 146 1428 3358 928 2210 3371 2732 1454
5623,2564 1030 1543 146 1583 2611 1590 1079 829 2366
5624,1030 1548 146 1811 1560 928 1316 2862 1583 944
5625,1536 3489 1408 833 1186 2119 2313 3594 204 2636
5626,772 1030 1548 1039 146 3358 928 2210 1316 36
5627,1030 1543 1548 1039 528 146 3349 1560 3358 928
5628,1030 1551 146 1560 928 1316 3367 1831 3501 3013
5629,3473 2067 1044 1913 2331 159 2297 1831 680 1067
5630,1473 97 762 2245 2280 2666 2603 2508 524 1425
5631,131 2956 3213 140 2833 153 922 32 942 314
5632,2185 1548 1551 2968 1438 3358 928 802 1700 1573
5633,384 2564 2054 1543 2828 1039 1551 146 1303 3358
5634,771 2328 1177 928 680 1067 428 1454 1583 2745
5635,1543 1551 530 534 1560 1316 44 3501 2862 175
5636,1543 530 534 1316 37 44 3247 175 945 1073
5637,1039 146 2067 2968 169 3371 2862 1454 1223 3272
5638,2054 3594 2327 3227 44 175 561 177 183 1848
5639,1287 2185 1420 1551 3358 3363 810 3501 174 1454
5640,146 2967 1304 3371 942 176 2745 1337 188 190
5641,2564 1287 2186 2326 2968 3358 2980 3238 2342 680
5642,1811 1436 1439 1186 1828 1583 945 1720 2617 1851
5643,2953 146 1811 2067 530 534 279 44 175 3013
5644,1551 16 3349 3358 1956 1831 169 2603 3501 1454
5645,1030 779 1783 1551 3473 146 2067 2732 3653 3663
5646,640 1287 650 779 1548 1420 159 293 1831 2617
5647,2564 1030 1548 1551 146 3358 2210 1454 3529 1615
5648,131 140 1296 796 32 1057 3105 1279 36 1707
5649,640 1044 3349 3358 1568 680 169 1067 2993 563
5650,530 534 1177 1057 2732 44 175 945 1073 1859
5651,2068 3349 2326 1044 2840 2468 680 2603 1067 563
5652,1030 1543 1551 3474 146 1303 293 3238 2617 3013
5653,1030 1543 1551 146 3350 1560 3501 2862 707 1223
5654,1543 1811 2326 2328 799 2297 2342 2603 1067 2862
5655,2688 2210 2757 2342 1510 680 169 331 2603 1067
5656,132 1030 146 1304 168 1328 1083 2500 1605 2630
5657,1030 2063 146 663 1304 3358 2603 2222 1454 942
5658,640 1030 1543 146 1303 1304 1560 36 1454 942
5659,2564 1296 534 1439 1186 36 37 2732 3501 175
5660,2688 146 3349 3358 36 2980 1831 680 2603 2993
5661,640 2688 1030 1039 146 3349 2980 169 2603 2862
5662,2817 772 6 1551 146 1303 796 3358 3501 1454
5663,640 1030 1551 146 3349 1960 169 2603 1454 2993
5664,512 1551 146 3358 1315 3365 43 3371 3501 3119
5665,2194 1044 2326 2968 1913 2468 2342 680 2862 1583
5666,131 132 772 1543 779 140 153 32 1186 36
5667,1030 10 1548 146 1560 1304 1186 2086 2603 942
5668,640 512 146 2199 2732 2221 3374 1583 201 1615
5669,640 1030 1548 1551 146 1811 928 2980 1831 3501
5670,2054 1543 1039 3349 3358 2342 680 1067 2862 2993
5671,1928 2828 1548 1551 928 3501 3653 457 3533 3151
5672,1543 1655 1296 401 530 790 1315 36 44 175
5673,136 779 2828 1548 1296 530 534 1177 2470 44
5674,121 2626 1315 2980 3367 584 3529 3501 1454 1551
5675,132 146 20 3349 1690 2980 176 1587 3511 189
5676,131 140 153 1946 32 2466 2732 1205 314 322
5677,1410 1543 1928 1548 1551 928 1315 1316 936 3501
5678,2817 146 3349 2968 539 3358 2980 2342 2090 3371
5679,2574 530 2068 534 44 175 945 1073 3133 1470
5680,2054 1287 1548 1420 3358 928 36 3501 2862 2614
5681,1551 16 146 2967 1304 1560 1303 3358 3372 1454
5682,1287 1420 1551 3358 1315 3501 1454 3119 2614 312
5683,1030 146 1304 796 36 2862 942 3269 201 3022
5684,2564 644 1543 779 1548 1803 928 36 1323 2862
5685,640 528 1937 3349 2326 2968 3358 3371 1583 2993
5686,1030 1545 1548 146 409 543 928 36 165 1454
5687,2054 530 534 2470 175 1073 945 1205 1859 1102
5688,2314 1039 3473 1044 1303 3358 543 2297 1831 680
5689,649 1039 1551 1303 2968 3358 680 3371 2993 563
5690,512 646 146 3349 2603 2732 2350 1078 3534 1615
5691,1410 2054 1030 1678 146 1811 1315 936 1593 1341
5692,2688 1543 146 2067 3349 543 942 3002 2237 2501
5693,131 140 1424 1304 153 2586 3101 32 942 312
5694,131 140 1045 2581 153 32 1186 1316 36 2853
5695,2564 1030 1039 146 1560 1315 2862 942 3272 201
5696,398 3349 1956 2342 680 2222 52 2757 584 3529
5697,132 1030 1543 1548 146 1045 2581 1946 2853 2862
5698,3331 1811 1315 1059 166 1449 1840 177 947 1464
5699,1030 1548 146 2847 928 1831 3628 2862 707 457
5700,530 534 1946 1316 44 175 945 1073 2502 3529
5701,132 777 530 2709 1045 2581 534 36 2853 2603
5702,398 1044 3349 2331 3358 543 2342 1831 680 1067
5703,3335 1551 3349 1303 3358 928 3501 174 1583 1454
5704,1536 1408 0 3338 1933 530 1811 534 2587 2592
5705,1030 1543 779 146 1303 36 2732 1454 944 3529
5706,138 1039 3349 2297 2350 1583 52 1337 830 3405
5707,1410 524 527 3349 1913 3111 936 3371 3119 3256
5708,2688 1410 1551 2960 3227 1186 936 2230 3653 3532
5709,640 3463 2314 3349 2342 680 2603 1067 1454 2993
5710,1030 528 1937 146 1300 1304 3358 160 1830 1454
5711,3340 2194 2968 1560 2980 169 1961 1070 1211 1086
5712,3203 649 1044 3349 2980 680 2090 43 1067 2222
5713,1408 517 3340 1933 917 29 2335 3367 1961 1070
5714,0 3227 1692 2215 1961 2090 43 2603 2350 2493
5715,2626 1956 2757 1510 584 680 1640 1067 3053 1583
5716,2956 1296 534 1316 44 2862 1583 175 945 1720
5717,2054 534 2327 1057 1315 2980 2732 44 175 945
5718,1030 1543 779 1039 146 3105 1186 2603 2611 1079
5719,1548 1809 3349 1303 928 1956 36 2980 2342 680
5720,132 1296 534 1436 1057 2086 175 945 1205 1341
5721,2688 1030 1548 1551 146 928 1057 2732 2862 3013
5722,1811 2732 44 942 175 945 1073 2617 2370 707
5723,2050 398 16 2067 1044 3349 2326 2968 2331 1067
5724,2688 1030 1543 1548 146 3358 928 1583 1337 1475
5725,2314 1039 146 3349 2328 2968 3358 2980 1454 190
5726,2817 1186 2980 1956 584 2664 2988 3053 3022 1583
5727,1548 3215 1551 146 2067 2327 1303 36 2086 3501
